preco,vendido,km_por_ano,idade_carro,modelo_carro
51389.94,1,38497.117824,21,19
6487.69,1,27659.795328,25,23
37251.7,1,17139.513600000002,11,12
34615.21,1,14963.680512,21,23
81241.55,0,20279.343744,26,27
77354.01,0,17807.39136,11,10
30779.19,1,21137.124096000003,22,22
61856.8,1,14862.291840000002,9,10
79024.34,0,21570.037632000003,18,18
78276.97,0,26053.670016,9,9
40006.8,1,21803.392512000002,23,24
74733.45,1,10745.589888,21,22
36731.6,1,24016.240512,20,19
29443.0,1,35637.313536,26,24
88029.63,0,46952.61120000001,20,22
58454.78,1,18510.674688000003,11,10
53759.26,1,32352.642432,22,22
106547.51,1,25216.811136,20,22
94206.91,1,14094.634752000002,18,17
76154.95,1,21801.783168,24,25
12743.53,1,26879.263488,25,24
74606.2,0,31139.197056,10,9
47764.99,1,18669.999744,26,27
89084.82,1,20313.139968000003,11,9
109488.35,1,27608.29632,21,19
88156.67,0,20635.008768,18,18
40125.7,1,38793.237120000005,20,18
111343.03,0,17920.04544,19,19
113899.61,1,10708.574976,25,26
80004.25,1,21627.974016,16,18
50129.74,1,17846.015616,25,25
86614.43,0,28644.713856000002,24,23
87789.27,1,22019.044608,21,23
88504.53,1,18792.309888,20,21
62997.04,0,12599.554176000001,15,13
38770.27,1,18867.949056,20,19
90850.63,1,21708.441216000003,14,13
73665.75,0,30495.459456,22,21
39064.49,1,21270.699648,13,11
34890.17,1,20617.305984000002,21,23
64762.58,1,9998.854272,26,24
80630.07,1,17050.99968,24,25
60363.85,0,22171.932288,26,24
77784.26,0,33142.830336,24,25
33809.98,1,20018.630016000003,23,22
48681.98,1,18924.276096,24,23
24036.67,1,27698.419584000003,18,18
41911.21,1,18219.383424,15,17
90663.59,0,14107.509504000001,20,19
94469.15,1,11973.51936,8,8
60866.18,0,11957.425920000001,23,21
99540.55,1,16806.379392000003,19,18
49212.89,0,28504.700928000002,20,21
70247.17,1,14970.117888,25,24
95666.1,0,34027.969536000004,23,22
55312.4,1,38188.123776,25,24
85672.16,1,17239.292928000003,11,10
85503.63,0,24688.946304,25,23
104970.73,0,24416.967168000003,24,24
38911.5,1,29716.53696,24,24
30941.53,1,22796.357760000003,21,22
21719.5,1,13547.457792000001,26,27
70601.13,1,14047.963776,23,25
27736.63,1,16685.678592,23,23
102726.85,0,19735.385472,26,26
85202.49,0,30109.216896,25,26
55669.54,1,20029.895424000002,21,22
43858.92,1,22503.457152000003,18,19
83074.58,1,21001.9392,20,18
47606.92,1,10338.425856,17,16
83100.6,0,25924.922496000003,22,23
47913.33,1,17464.601088,26,24
59306.93,1,27176.992128,24,22
80332.34,0,28456.420608,18,16
105113.45,0,22913.839872,17,15
11745.93,1,32666.464512000002,23,23
84472.01,0,24352.593408,20,18
105435.67,1,16692.115968000002,26,28
99011.39,0,10151.741952,22,23
32450.45,1,25033.345920000003,25,27
59099.98,1,21610.271232000003,23,21
93555.61,0,31201.961472000003,25,24
70390.09,0,29861.377920000003,26,27
58575.21,1,16552.10304,19,17
54467.92,1,18180.759168,20,19
95343.95,1,23065.118208,25,23
111982.15,1,18428.598144,23,23
68626.21,0,37330.343424000006,19,21
78393.56,0,26058.498048,24,22
67063.22,0,34409.384064000005,24,25
86411.94,1,14147.743104000001,21,19
85490.62,0,30133.357056,22,24
61313.82,1,16894.893312,18,19
69608.68,0,37032.614784000005,25,26
32347.92,1,24756.538752,19,18
46169.38,1,30564.661248,24,26
80645.28,1,18056.83968,10,11
18627.22,1,29787.348096,23,23
60332.96,0,22081.809024000002,23,24
84838.43,0,25395.448320000003,17,15
78281.97,1,19514.905344000003,26,28
46089.56,1,15124.614912000001,26,26
46379.47,1,16772.583168,16,14
36762.11,1,15428.780928,19,17
65631.66,0,12287.34144,15,14
33714.54,1,24785.506944,15,16
63636.99,0,17229.636864,18,17
40410.12,1,30820.546944,13,12
9595.35,1,12156.984576,26,28
66900.85,0,26843.857920000002,25,24
49923.81,0,22350.569472000003,19,21
28991.5,1,15724.900224,26,24
73908.79,0,13133.856384,17,16
95893.65,0,17054.218368,25,24
76187.99,0,17128.248192000003,13,12
82209.25,0,17261.823744,20,18
74125.7,0,32301.143424,23,22
54723.96,1,26946.855936000004,14,12
50156.51,1,28623.792384,15,13
67992.29,0,37970.862336000006,20,18
73372.02,1,13465.381248000002,25,27
51312.72,1,8927.031168000001,15,17
69114.17,0,28028.335104,21,23
61034.74,0,37077.676416,19,21
28396.93,1,23438.486016000003,20,21
65757.44,0,19992.880512,14,16
33438.72,1,25834.799232,21,23
70087.82,0,31050.683136000003,8,8
83020.99,0,34077.8592,26,27
49259.08,1,50253.375744000004,26,28
105294.29,0,35003.232,19,18
48261.96,1,10845.369216000001,25,27
34520.84,1,24025.896576000003,23,25
48109.83,1,35354.068992,18,16
110098.03,1,23045.806080000002,20,22
78779.5,0,28086.271488000002,24,23
33657.2,1,16463.58912,22,21
53881.99,0,23504.46912,23,24
115764.11,1,38553.444864000005,14,14
32612.91,1,8672.754816,18,18
101109.4,1,24796.772352,19,21
20991.94,1,10919.39904,22,21
31590.46,1,25136.343936,15,16
88707.63,1,13970.715264,12,12
103850.21,1,21600.615168,14,14
68944.47,0,28491.826176000002,18,18
86348.34,0,13476.646656,20,22
37130.46,1,20425.794048,19,18
45652.49,1,10140.476544000001,13,15
70992.17,0,16938.3456,15,13
63088.93,0,23013.6192,23,21
90665.04,0,25397.057664,25,27
92542.64,0,19011.180672000002,21,20
79329.29,1,18431.816832,13,11
56766.74,1,29095.330176000003,21,20
107761.01,1,22120.43328,15,15
75641.56,1,22179.979008000002,12,13
111770.22,0,14702.966784,15,15
53681.36,0,25451.775360000003,11,11
75907.95,0,20651.102208,22,24
48109.54,1,23477.110272,22,21
84977.1,0,24455.591424000002,18,16
49664.56,1,12953.609856000001,24,22
56620.17,1,12908.548224,20,19
57865.43,0,14625.718272000002,26,24
52541.42,1,21169.310976,21,23
114542.19,1,29848.503168000003,10,8
63964.47,0,32104.803456,17,16
98901.34,0,32894.99136,14,14
56145.24,1,24470.075520000002,15,13
42588.72,1,20847.442176,23,21
58547.22,1,18401.239296,24,23
41736.59,1,15451.311744,18,17
82351.69,0,35627.657472,23,23
40224.57,1,35555.236992000006,25,24
63072.06,0,43059.608064,13,15
104218.96,1,22506.67584,21,21
92573.5,0,23576.889600000002,19,18
96528.71,0,25612.70976,23,23
94675.4,0,17300.448,16,17
75682.77,0,15850.429056,19,21
81819.66,0,33392.278656,25,27
73728.18,0,18657.124992,20,22
45846.74,1,13317.321600000001,14,13
35466.63,1,38339.402112,26,28
101008.95,0,26013.436416,26,28
83239.76,1,22741.640064000003,18,16
58839.78,0,5428.317312,24,23
37842.21,1,11490.71616,17,17
102552.38,0,23715.293184000002,21,19
82343.47,0,30176.809344,18,16
51722.37,1,15728.118912000002,15,14
103093.68,1,24585.948288000003,22,22
99771.98,0,27075.603456,13,15
78824.15,1,10938.711168000002,26,26
63508.97,0,29642.507136,17,15
56623.13,0,28361.469312,26,28
61259.03,0,21734.190720000002,24,23
41279.5,1,25060.704768000003,24,23
37139.98,1,14358.567168000001,19,21
105314.86,1,15320.954880000001,14,12
38818.42,1,36841.102848,25,27
92132.63,0,22371.490944,21,19
75199.76,1,24027.505920000003,21,22
98058.7,1,17828.312832,10,12
24709.14,1,17126.638848000002,16,14
42941.66,1,33178.235904,25,26
27310.88,1,16803.160704,18,16
26009.19,1,23020.056576000003,26,28
100500.03,0,15074.725248,13,11
47541.53,1,20823.302016,21,22
43236.43,0,17908.780032000002,22,23
41817.92,1,19865.742336000003,24,22
81712.13,0,19569.623040000002,25,25
58489.91,1,18018.215424,26,28
82988.39,1,11120.56704,17,17
34854.41,1,21241.731456,20,21
31177.74,1,22004.560512,23,24
53360.93,1,36314.84736,14,14
46195.2,1,18953.244288,26,28
37028.2,1,24202.924416,25,24
41014.61,0,24297.875712,25,24
87576.69,0,12182.73408,22,24
45588.01,1,17157.216384,23,23
52209.64,1,27131.930496,18,16
32798.23,1,28115.239680000002,14,13
51604.09,1,15098.865408000001,26,25
58161.32,1,27477.939456,12,13
13574.33,1,30173.590656,23,25
113795.94,1,22632.204672,22,22
40274.33,1,29967.594624,20,22
78975.71,0,25129.906560000003,24,25
52228.07,1,20432.231424,25,27
76186.08,0,29866.205952,25,26
35912.56,1,11292.766848000001,21,20
49179.12,1,50161.643136000006,22,24
9622.5,1,16610.039424000002,23,23
12377.95,1,30262.104576,25,23
40411.81,1,16370.247168000002,21,21
28277.0,1,44940.931200000006,19,21
27937.16,1,11342.656512000001,25,26
69376.83,0,11833.506432,8,7
36762.25,1,16152.985728000001,25,23
7742.22,1,35009.669376000005,22,20
84631.42,0,21159.654912,14,12
39696.87,1,20512.698624,21,21
50502.81,1,20467.636992,21,22
106194.47,0,33017.301504,11,9
36402.05,1,21925.702656,22,24
89688.52,0,25466.259456000003,15,13
54564.28,1,34473.757824,23,21
24703.07,1,43447.459968,24,25
112936.24,0,27028.932480000003,11,11
45846.43,1,19183.38048,20,19
82405.72,0,21381.744384,23,21
89266.99,0,29711.708928000004,18,20
44984.32,0,15105.302784000001,10,9
112607.71,1,26916.278400000003,13,14
50946.27,1,34254.88704,18,17
74516.88,0,31734.654336000003,23,25
68690.9,0,18280.538496,17,19
101698.25,1,24095.098368000003,16,18
86773.06,0,36952.147584000006,21,19
98629.27,0,22215.384576,18,16
104821.68,0,31836.043008,24,25
51981.07,1,22505.066496000003,25,26
91960.78,0,18698.967936,15,14
38380.53,1,7876.129536,19,20
58416.2,1,15504.420096000002,26,28
46214.66,1,17575.645824000003,23,22
59736.55,1,9813.779712000001,26,26
48636.5,0,20820.083328,20,20
103961.37,0,19811.02464,17,16
41865.68,0,28506.310272000002,24,23
86238.45,0,25303.715712,24,25
49593.92,1,26951.683968,24,22
68924.52,0,11247.705216,23,21
55333.04,1,23757.136128000002,17,16
55485.93,1,33052.707072000005,21,20
96176.92,1,16590.727296,25,24
66758.07,1,19305.690624000003,23,25
53936.76,1,24782.288256000003,20,18
31158.92,1,19186.599168,13,15
33633.45,1,18589.532544,21,20
30310.88,1,22569.440256,17,19
52255.7,1,18291.803904,17,18
71064.55,1,21095.281152000003,22,22
104939.44,1,30503.506176000003,13,14
60417.14,0,17487.131904,24,24
84561.84,0,35790.201216,22,21
58781.22,1,14551.688448,15,13
97912.99,0,13579.644672,16,18
62142.9,1,20905.37856,21,23
38125.65,1,13188.57408,23,23
33576.69,1,20512.698624,24,24
67246.29,0,34655.613696,20,18
85284.52,0,31543.1424,25,25
45663.04,1,20099.097216000002,18,20
33560.81,1,10776.167424000001,26,27
93857.82,0,20017.020672000002,16,14
82144.58,0,42174.468864,25,26
30021.35,1,26021.483136000003,23,25
39598.96,1,21024.470016000003,15,15
80259.57,0,19339.486848,21,20
59046.57,1,18338.47488,23,24
54081.59,1,17549.89632,21,20
27102.78,1,16529.572224,19,21
96321.69,0,18306.288,14,14
81688.79,1,22165.494912000002,25,26
33040.43,1,22909.011840000003,25,26
47011.14,0,21753.502848,18,17
49156.12,0,30954.122496000004,18,16
41703.46,1,16302.65472,20,19
58287.23,1,26414.163072000003,18,19
104165.58,1,23496.422400000003,15,15
67137.81,1,23189.037696000003,25,23
57713.59,0,34633.08288,25,24
59721.06,1,30328.08768,18,16
31243.55,1,25588.569600000003,20,18
60573.14,0,24997.940352,26,26
31899.95,1,24537.667968,24,26
67828.85,1,18647.468928000002,23,24
25533.71,1,22474.488960000002,26,26
99619.68,0,14146.13376,24,23
47172.07,1,37914.535296,25,23
48899.48,1,17234.464896,22,20
89151.5,0,28733.227776000003,11,9
18979.73,1,19360.408320000002,24,25
49257.62,1,31451.409792000002,20,20
69398.79,1,18140.525568,22,23
33605.05,1,23747.480064000003,21,19
46580.05,1,17026.85952,23,23
102815.79,1,12388.730112000001,23,21
40366.86,1,14532.376320000001,22,22
82199.43,0,24433.060608000003,22,21
14176.65,1,19555.138944000002,26,28
63878.53,0,5309.225856,12,11
101445.17,0,24954.488064,23,21
63695.98,1,11698.321536000001,20,18
70319.95,0,18127.650816,25,24
33624.96,1,28564.246656000003,24,22
40554.2,0,23652.528768,25,26
74047.68,1,14619.280896,24,24
56641.19,1,16280.123904000002,25,24
85717.16,0,24849.880704000003,24,24
40056.43,1,20916.643968,10,10
31492.62,1,24954.488064,23,25
92137.62,0,52199.072640000006,10,8
50941.96,1,20422.575360000003,12,10
87035.2,0,11735.336448,20,20
38683.45,1,25052.658048,22,21
33273.89,1,28881.287424000002,26,24
20164.44,1,7159.971456,25,24
59877.7,0,19484.327808000002,26,26
46620.95,1,15987.223296000002,25,27
90066.83,0,22242.743424,25,25
39578.66,1,41669.134848,15,14
13815.0,1,30695.018112,21,19
60916.15,0,29106.595584000002,23,23
81745.18,0,19819.07136,23,21
82801.67,1,12211.702272,15,13
105755.86,1,24914.254464,19,19
88909.49,1,14205.679488000002,23,25
85794.15,1,19429.610112000002,18,17
37987.3,1,17274.698496,9,10
45071.08,1,22292.633088000002,22,20
82447.73,0,14892.869376,24,24
68404.88,0,22770.608256000003,26,28
71923.79,0,13029.249024,24,23
103116.75,1,27593.812224,10,9
69354.31,0,18610.454016,20,19
42950.35,1,19392.5952,24,24
64029.41,0,22923.495936000003,14,15
89092.01,1,16043.550336,19,17
23483.61,1,19498.811904000002,18,19
63602.22,0,24711.477120000003,16,14
81825.34,0,46468.198656,16,16
64768.12,0,17134.685568,25,24
53072.67,1,20570.635008,15,16
28132.63,1,15227.612928,24,25
15243.85,1,15528.560256,21,20
79005.64,0,23082.820992,24,25
68485.77,0,50158.424448000005,24,24
31661.81,1,24476.512896,21,22
64799.18,1,26098.731648,23,24
87443.86,0,15108.521472,19,21
92523.91,0,10343.253888000001,23,21
27165.64,1,26847.076608000003,22,22
78410.73,0,25488.790272000002,9,9
88503.52,0,26003.780352,21,22
87872.69,0,19032.102144,26,26
90160.7,0,24994.721664,16,14
44237.92,1,12433.791744,16,18
82713.13,0,16922.25216,16,15
42863.53,1,44855.635968,15,16
49770.93,1,14569.391232000002,15,17
64793.18,0,33532.291584,21,22
107004.95,1,20871.582336000003,18,16
46014.84,0,16564.977792,23,22
106801.47,1,29518.587648,17,18
86457.17,0,27683.935488000003,14,15
19265.48,1,24841.833984,22,24
42213.84,1,26765.000064000003,10,11
80193.39,0,18502.627968,15,13
99155.67,1,23599.420416,21,22
75076.46,0,11646.822528,26,27
107095.75,1,20541.666816,11,10
105881.7,0,24645.494016,15,15
79641.5,1,16162.641792,26,27
93654.11,0,23670.231552,19,19
27274.02,1,20548.104192000003,21,20
30113.92,1,15457.74912,23,21
35276.49,1,8920.593792000001,26,24
50148.81,1,24587.557632,16,16
47954.11,1,32690.604672,22,21
74809.55,0,15438.436992,23,22
45684.23,1,30408.554880000003,16,17
81761.09,0,18708.624,18,16
90366.63,0,26716.719744,19,17
89386.19,0,21648.895488000002,23,24
45840.88,1,40668.12288,19,19
30972.94,1,13784.03136,18,18
74752.8,1,23440.095360000003,16,16
89285.24,1,19173.724416,19,21
49158.75,1,16698.553344,22,22
89674.8,0,22719.109248,21,21
71485.36,0,23137.538688,20,18
75968.53,1,20927.909376,10,12
89259.18,0,33786.567936,18,18
51263.59,1,35107.839360000005,25,24
100289.19,1,47594.739456,15,17
73934.8,0,9237.63456,24,22
57658.43,1,14047.963776,18,18
66368.74,0,41039.881344,16,15
54433.31,1,32983.505280000005,24,26
37776.56,1,18151.790976,26,26
18916.46,1,24634.228608,25,25
46556.27,1,18053.620992,23,22
71697.79,0,18769.779072,19,19
60480.94,0,17451.726336,15,17
98640.58,1,21557.16288,20,22
75319.78,0,30044.843136000003,19,17
44550.84,1,11744.992512,21,23
22003.01,1,49453.531776,17,18
100572.36,1,38841.51744,23,24
76250.94,0,32320.455552000003,22,24
92704.33,0,18584.704512,15,17
44199.77,1,38616.20928,20,22
79947.11,0,32795.212032,26,26
37231.03,1,30067.373952,15,17
46969.03,0,50301.656064,25,27
45077.49,1,19136.709504000002,14,13
53162.78,1,19355.580288,19,21
51676.98,1,26895.356928,16,15
98723.43,0,24685.727616,19,21
74280.96,0,14754.465792,26,25
84600.89,0,12231.0144,14,14
38631.23,1,30686.971392000003,24,25
51946.19,1,20498.214528,23,24
66723.31,0,29219.249664000003,26,25
68252.54,1,22455.176832,23,24
42165.67,1,20039.551488,20,21
29339.27,1,40528.109952000006,20,20
30247.68,1,16199.656704,24,24
110187.07,1,29217.640320000002,21,20
59954.46,1,26969.386752000002,23,25
45587.14,1,17007.547392,17,16
80293.35,1,22731.984,13,13
49166.63,1,15562.35648,20,22
59016.5,1,45941.943168000005,21,23
76590.69,0,31218.054912000003,23,23
32458.25,1,34311.214080000005,26,27
35277.07,1,18790.700544000003,24,24
55450.78,1,19012.790016000003,23,23
98127.5,0,15259.799808000002,14,14
59909.21,1,31892.370048,25,27
74190.15,0,26687.751552,13,11
99073.34,0,21724.534656,15,13
72139.41,0,24259.251456,12,10
112519.27,0,22664.391552,13,13
68818.01,0,19004.743296,26,24
36230.05,1,43975.3248,12,13
48505.15,1,30022.31232,24,23
67539.34,0,22653.126144,14,14
22172.83,1,21888.687744000003,23,24
88633.59,1,14711.013504,10,9
84657.7,0,19885.054464,22,21
58157.57,1,29341.559808,13,14
64240.22,0,31679.936640000004,13,13
93987.74,0,25125.078528000002,12,14
90011.12,0,25701.223680000003,22,23
86916.84,1,16276.905216000001,16,17
40431.76,1,32503.920768000004,24,24
50918.51,1,21801.783168,17,17
57375.14,1,14216.944896,21,23
64401.11,0,20324.405376000002,12,13
51155.87,1,46782.020736000006,20,22
25453.97,1,28945.661184,19,17
110827.05,1,18974.16576,16,14
103679.44,1,28617.355008000002,22,21
75666.58,0,19053.023616000002,14,14
75284.51,0,30828.593664000004,13,13
79969.66,0,18533.205504,23,25
51976.9,1,22068.934272000002,26,28
89438.8,0,28540.106496,13,15
20513.27,1,25680.302208,26,24
71329.22,1,10146.91392,19,21
104775.24,1,23699.199744,19,17
61226.6,1,17437.24224,23,25
93574.41,0,27461.846016000003,25,23
93829.67,0,31118.275584000003,26,28
43173.92,1,16202.875392000002,18,16
58669.34,1,24053.255424000003,23,21
92120.62,0,23103.742464000003,22,22
94468.3,1,20322.796032000002,15,13
103253.06,0,18267.663744,25,25
42686.69,1,19791.712512000002,14,16
71579.46,0,16875.581184000002,26,26
43234.69,1,29941.84512,24,23
70211.0,0,17160.435072,20,19
19889.78,1,30777.094656,21,19
69158.13,1,17968.32576,17,17
51999.59,0,21940.186752,22,20
95820.1,0,20937.565440000002,13,13
105798.05,1,16341.278976000001,14,13
83316.83,1,13016.374272000001,13,14
87048.9,1,20620.524672000003,15,17
51244.01,0,36150.694272,26,27
75526.3,0,25133.125248,19,20
56673.6,1,15428.780928,22,24
32484.58,1,15885.834624000001,19,17
78184.36,1,16062.862464000002,21,23
56551.67,1,24148.206720000002,24,23
83399.02,0,19566.404352,20,22
83274.15,0,12874.752,14,13
83028.28,0,13013.155584,23,21
97388.25,0,16209.312768000002,21,21
52510.84,1,18752.076288,13,13
53689.91,1,14141.305728000001,13,13
18116.09,1,22178.369664,24,26
25395.25,1,11265.408000000001,24,24
50790.83,0,14093.025408000001,24,23
60101.47,0,11559.917952000002,24,22
28504.7,1,23612.295168,16,14
76081.36,1,23937.382656,22,21
74931.06,0,32421.844224,26,25
50612.12,1,14216.944896,17,19
99551.03,1,23861.743488,18,18
20943.92,1,31543.1424,21,23
96628.69,0,27210.788352000003,26,28
57531.55,1,27191.476224000002,24,22
26703.07,1,21309.323904,22,23
96894.71,0,18217.774080000003,17,15
59269.24,1,18126.041472,26,24
45940.75,1,16534.400256,11,9
68857.75,0,24771.022848,24,26
74647.16,1,13438.022400000002,23,24
44385.56,1,8759.659392000001,15,16
89257.91,0,24919.082496000003,22,21
39594.84,1,25725.36384,17,16
45705.88,0,8255.934720000001,20,21
5302.65,1,37771.303680000005,26,26
60813.62,0,24149.816064000002,23,23
90650.02,0,18130.869504000002,18,19
39685.45,1,44977.946112000005,18,16
47440.12,1,31409.566848000002,19,18
24262.63,1,16592.33664,18,18
75537.16,1,23272.723584000003,24,24
97617.03,1,17525.75616,22,22
76082.13,1,22091.465088,26,26
54865.36,0,11590.495488,21,19
76838.86,0,17097.670656000002,20,19
61635.57,0,14258.78784,16,17
84469.03,1,18906.573312,24,26
101207.55,0,26129.309184,24,22
88525.89,0,25733.41056,25,23
32149.63,1,27638.873856000002,23,22
47107.99,1,19651.699584,20,18
62874.07,0,25047.830016,20,19
58858.0,1,18542.861568,14,13
6430.27,1,15158.411136,24,25
62739.53,0,20466.027648000003,18,18
62281.67,0,26098.731648,24,24
48649.71,1,21388.181760000003,26,24
71389.44,0,27487.595520000003,19,17
31862.72,1,19389.376512000003,26,24
77989.67,0,25902.39168,21,21
81276.71,1,18554.126976,9,9
112843.01,0,18679.655808,16,14
43872.11,1,27234.928512000002,17,17
70664.27,0,26237.135232,14,16
60558.38,0,11764.30464,24,26
68426.97,0,29005.206912,24,24
51551.16,1,30806.062848,16,16
34698.8,1,22242.743424,23,25
98574.48,0,25369.698816,18,18
38659.41,1,14609.624832000001,25,23
31395.84,1,15106.912128000002,23,24
36654.55,1,22620.939264,20,18
74151.11,0,20597.993856,14,15
82819.96,1,22849.466112000002,12,14
76404.77,0,37809.927936,18,20
32128.77,1,23063.508864000003,18,20
28420.83,1,15517.294848000001,17,17
28322.44,1,23821.509888,25,23
104931.65,1,22894.527744000003,11,11
70766.35,0,20128.065408000002,17,19
89385.63,0,28308.36096,21,23
90895.63,1,15995.270016,22,24
84016.36,0,15861.694464,21,20
25358.06,1,19709.635968000002,20,19
54545.99,0,9628.705152,24,24
86592.34,0,24919.082496000003,25,23
88721.54,1,10146.91392,24,24
